mex_dir,mex_file,mex_path,ID,TextID,WordID,Preview,start,end,file_name,tag,preview_length
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,700,62,4,Pará,247,251,61_5691,LOCALIZATION,4
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,701,62,4,Lisboa,257,263,61_5691,LOCALIZATION,6
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,702,62,1,capitão,327,334,61_5691,ROLE,7
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,703,62,3,Manuel Travassos,335,351,61_5691,PERSON,16
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,704,62,3,Domingos António Chaves,389,412,61_5691,PERSON,23
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,705,62,1,capitão,381,388,61_5691,ROLE,7
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,706,63,6,"1746, novembro, 8",13,30,62_1182,DATE,17
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,707,63,4,Paraíba,32,39,62_1182,LOCALIZATION,7
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,708,63,5,REQUERIMENTO,40,52,62_1182,TYPE,12
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,709,63,3,João Velho Barreto,56,74,62_1182,PERSON,18
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,710,63,3,D. João V,83,92,62_1182,PERSON,9
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,711,63,1,rei,79,82,62_1182,ROLE,3
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,712,63,1,coronel,149,156,62_1182,ROLE,7
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,713,63,4,Paraíba,160,167,62_1182,LOCALIZATION,7
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,714,64,6,"1796, Setembro, 10",13,31,63_7584,DATE,18
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,715,64,5,REQUERIMENTO,32,44,63_7584,TYPE,12
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,716,64,3,João Filipe Moreira Coelho,48,75,63_7584,PERSON,26
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,718,64,1,príncipe regente,78,94,63_7584,ROLE,16
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,719,64,3,D. João,95,102,63_7584,PERSON,7
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,720,64,4,riacho Morotim,197,212,63_7584,LOCALIZATION,14
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,721,64,4,rio Itapecuru,223,236,63_7584,LOCALIZATION,13
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,722,65,6,"1731, Abril, 15",8,23,64_noid,DATE,15
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,723,65,4,Nova Colónia do Sacramento,25,52,64_noid,LOCALIZATION,26
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,724,65,5,CARTA,52,57,64_noid,TYPE,5
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,725,65,1,governador,61,71,64_noid,ROLE,10
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,726,65,8,Nova Colónia do Sacramento,75,101,64_noid,INSTITUTION,26
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,727,65,3,António Pedro de Vasconcelos,103,131,64_noid,PERSON,28
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,728,65,3,D. João V,140,149,64_noid,PERSON,9
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,729,65,1,rei,136,139,64_noid,ROLE,3
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,730,65,4,Macau,196,201,64_noid,LOCALIZATION,5
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,731,65,4,Holanda,207,214,64_noid,LOCALIZATION,7
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,732,66,6,"1729, Julho, 12",13,28,65_2174,DATE,15
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,733,66,5,REQUERIMENTO,29,41,65_2174,TYPE,12
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,734,66,1,capitão,45,52,65_2174,ROLE,7
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,735,66,3,João de Almeida e Sousa,53,76,65_2174,PERSON,23
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,736,66,3,D. João V,85,94,65_2174,PERSON,9
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,737,66,1,rei,81,84,65_2174,ROLE,3
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,738,66,8,Companhia do Terço Velho,129,153,65_2174,INSTITUTION,24
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,739,66,4,Rio de Janeiro,180,194,65_2174,LOCALIZATION,14
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,741,66,1,ajudante de tenente,221,240,65_2174,ROLE,19
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,742,66,1,capitão,244,251,65_2174,ROLE,7
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,743,66,3,Manoel dos Santos Parreira,252,278,65_2174,PERSON,26
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,744,67,6,"1822, novembro, 21",8,26,66_19705,DATE,18
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,745,67,5,PASSAPORTE,36,46,66_19705,TYPE,10
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,746,67,4,Lisboa,28,34,66_19705,LOCALIZATION,6
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,747,67,1,secretário de estado,60,80,66_19705,ROLE,20
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,748,67,8,Marinha e Ultramar,84,102,66_19705,INSTITUTION,18
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,749,67,3,Manoel Inácio da Costa Quintela,104,135,66_19705,PERSON,31
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,750,67,1,mestre,190,196,66_19705,ROLE,6
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,751,67,3,Joaquim Francisco Almada,197,221,66_19705,PERSON,24
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,752,68,6,1750,1,5,67_noid,DATE,4
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,753,68,5,REQUERIMENTOS,6,19,67_noid,TYPE,13
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,754,68,3,José Tavares Leal,27,44,67_noid,PERSON,17
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,755,68,8,Praça da Nova Colônia,62,83,67_noid,INSTITUTION,21
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,756,69,6,1778,11,15,68_2006,DATE,4
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,757,69,5,REQUERIMENTO,16,28,68_2006,TYPE,12
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,759,69,1,padre frei,32,42,68_2006,ROLE,10
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,760,69,3,Francisco da Purificação,43,67,68_2006,PERSON,24
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,761,69,1,ex-provincial,69,82,68_2006,ROLE,13
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,762,69,4,Rio de Janeiro,112,126,68_2006,LOCALIZATION,14
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,763,69,1,rainha,130,136,68_2006,ROLE,6
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,764,69,3,D. Maria I,137,147,68_2006,PERSON,10
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,765,69,4,Rio de Janeiro,206,221,68_2006,LOCALIZATION,14
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,766,69,4,Santo Antônio da vila,404,425,68_2006,LOCALIZATION,21
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,767,69,4,Santos,437,443,68_2006,LOCALIZATION,6
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,768,70,6,1789,8,12,69_3524,DATE,4
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,769,70,5,REQUERIMENTO,13,25,69_3524,TYPE,12
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,770,70,1,alferes,29,36,69_3524,ROLE,7
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,771,70,3,João Alvares Branco,37,57,69_3524,PERSON,19
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,772,70,1,alferes,103,110,69_3524,ROLE,7
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,773,70,8,1ª Companhia do Regimento de Infantaria Auxiliar da Gente Escol,114,198,69_3524,INSTITUTION,63
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,774,71,6,1811,9,13,70_18108,DATE,4
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,775,71,4,Rio de Janeiro,15,29,70_18108,LOCALIZATION,14
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,776,71,5,RENDIMENTOS,30,41,70_18108,TYPE,11
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,777,71,8,Alfândega,45,54,70_18108,INSTITUTION,9
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,778,71,4,Rio de Janeiro,58,72,70_18108,LOCALIZATION,14
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,779,71,6,1811,91,95,70_18108,DATE,4
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,781,72,6,"1667, Maio, 26",12,27,71_noid,DATE,14
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,782,72,5,REQUERIMENTO,27,39,71_noid,TYPE,12
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,783,72,7,viúva,43,48,71_noid,AFFILIATION,5
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,784,72,1,ajudante,52,60,71_noid,ROLE,8
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,785,72,3,"omingos de Barros, Clara Pimentel",62,95,71_noid,PERSON,33
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,786,72,1,príncipe regente,100,116,71_noid,ROLE,16
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,787,72,3,D. Pedro,117,125,71_noid,PERSON,8
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,788,72,1,marido,168,174,71_noid,ROLE,6
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,789,72,4,São Paulo,206,215,71_noid,LOCALIZATION,9
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,790,73,6,"1760, Julho, 8",13,27,72_2833,DATE,14
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,791,73,5,REQUERIMENTO,28,40,72_2833,TYPE,12
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,792,73,3,Domingos de Sá Rodrigues,44,68,72_2833,PERSON,24
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,793,73,1,alferes,70,77,72_2833,ROLE,7
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,794,73,8,Companhia da Ordenança de Pé,81,109,72_2833,INSTITUTION,28
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,795,73,4,Caquende,113,121,72_2833,LOCALIZATION,8
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,796,73,4,Bocaina,128,135,72_2833,LOCALIZATION,7
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,797,73,1,capitão,172,179,72_2833,ROLE,7
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,798,74,6,"1800, Fevereiro, 21",8,27,73_8596,DATE,19
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,799,74,5,OFÍCIO,50,56,73_8596,TYPE,6
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,800,74,4,São Luís do Maranhão,29,49,73_8596,LOCALIZATION,20
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,801,74,1,governador,60,70,73_8596,ROLE,10
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,802,74,1,capitão-general,73,88,73_8596,ROLE,15
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,803,74,4,Maranhão,92,100,73_8596,LOCALIZATION,8
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,804,74,4,Piauí,103,108,73_8596,LOCALIZATION,5
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,805,74,3,D. Diogo de Sousa,110,127,73_8596,PERSON,17
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,806,74,1,secretário de estado,136,156,73_8596,ROLE,20
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,807,74,8,Marinha e Ultramar,160,178,73_8596,INSTITUTION,18
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,808,74,3,D. Rodrigo de Sousa Coutinho,180,208,73_8596,PERSON,28
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,809,74,1,engenheiro,236,246,73_8596,ROLE,10
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,810,75,6,"1784, Abril, 2",8,22,74_7404,DATE,14
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,811,75,5,OFÍCIO,29,35,74_7404,TYPE,6
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,812,75,4,Pará,24,28,74_7404,LOCALIZATION,4
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,813,75,3,Vicente Lobo de Azevedo Vasconcelos,39,74,74_7404,PERSON,35
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,814,75,1,secretário de estado,82,102,74_7404,ROLE,20
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,815,75,8,Marinha e Ultramar,106,124,74_7404,INSTITUTION,18
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,816,75,3,Martinho de Melo e Castro,126,151,74_7404,PERSON,25
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,817,75,4,Goa,222,225,74_7404,LOCALIZATION,3
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,818,76,6,"1813, novembro, 3",8,25,75_18465,DATE,17
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,819,76,4,Lisboa,27,33,75_18465,LOCALIZATION,6
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,820,76,5,ATESTADO,34,42,75_18465,TYPE,8
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,821,76,1,secretário,46,56,75_18465,ROLE,10
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,823,76,8,"Real Junta do Comércio, Agricultura, Fábricas e Navegação",60,117,75_18465,INSTITUTION,57
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,824,76,3,José Acúrsio das Neves,119,141,75_18465,PERSON,22
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,825,76,3,Bento José da Cunha Viana,183,208,75_18465,PERSON,25
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,826,76,1,procurador,215,225,75_18465,ROLE,10
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,827,76,3,Manoel Cardoso da Fonseca,229,254,75_18465,PERSON,25
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,828,76,1,constituinte mestre,273,292,75_18465,ROLE,19
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,829,76,3,Santa Cruz,306,316,75_18465,PERSON,10
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,830,76,3,Isabel Maria Ferreira,340,361,75_18465,PERSON,21
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,831,77,5,Carta,1,6,76_noid,TYPE,5
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,832,77,1,Capitão Mor,10,21,76_noid,ROLE,11
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,833,77,3,Manoel V. Soares,22,38,76_noid,PERSON,16
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,834,77,4,Sergipe del Rey,55,70,76_noid,LOCALIZATION,15
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,835,77,1,D. Pedro II,78,89,76_noid,ROLE,11
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,836,78,6,"1800, Outubro, 24",8,25,77_8806,DATE,17
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,837,78,4,Maranhão,27,35,77_8806,LOCALIZATION,8
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,838,78,5,OFÍCIO,36,42,77_8806,TYPE,6
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,839,78,1,bispo,46,51,77_8806,ROLE,5
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,840,78,4,Maranhão,55,63,77_8806,LOCALIZATION,8
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,841,78,3,D. Joaquim Ferreira de Carvalho,65,96,77_8806,PERSON,31
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,842,78,1,secretário de estado,105,125,77_8806,ROLE,20
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,843,78,8,Marinha e Ultramar,129,147,77_8806,INSTITUTION,18
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,844,78,3,D. Rodrigo de Sousa Coutinho,149,177,77_8806,PERSON,28
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,845,79,6,"1768, novembro, 25",7,25,78_8229,DATE,18
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,846,79,4,Recife,27,33,78_8229,LOCALIZATION,6
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,847,79,5,OFÍCIO,34,40,78_8229,TYPE,6
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,848,79,1,governador,44,54,78_8229,ROLE,10
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,849,79,4,Pernambuco,71,81,78_8229,LOCALIZATION,10
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,850,79,1,conde,83,88,78_8229,ROLE,5
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,851,79,4,Povolide,92,100,78_8229,LOCALIZATION,8
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,852,79,3,Luís José da Cunha Grã Ataíde e Melo,102,138,78_8229,PERSON,36
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,853,79,1,secretário de estado,143,163,78_8229,ROLE,20
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,854,79,8,Marinha e Ultramar,167,185,78_8229,INSTITUTION,18
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,855,79,3,Francisco Xavier de Mendonça Furtado,187,223,78_8229,PERSON,36
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,856,79,4,Pernambuco,283,293,78_8229,LOCALIZATION,10
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,857,79,4,Paraíba,296,303,78_8229,LOCALIZATION,7
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,858,79,4,Santo Antônio,305,318,78_8229,LOCALIZATION,13
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,859,79,4,Madre de Deus,321,334,78_8229,LOCALIZATION,13
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,860,80,6,"1773, Junho, 14",8,23,79_2628,DATE,15
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,861,80,4,São Paulo,25,34,79_2628,LOCALIZATION,9
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,862,80,5,RELAÇÃO,35,42,79_2628,TYPE,7
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,863,80,1,governador,58,68,79_2628,ROLE,10
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,864,80,1,capitão-general,71,86,79_2628,ROLE,15
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,865,80,4,São Paulo,104,113,79_2628,LOCALIZATION,9
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,866,80,3,D. Luís Antônio de Sousa,115,139,79_2628,PERSON,24
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,867,80,3,Botelho Mourão,141,155,79_2628,PERSON,14
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,868,80,1,ministro,164,172,79_2628,ROLE,8
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,870,80,1,secretário de Estado dos Negócios,175,208,79_2628,ROLE,33
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,871,80,8,Marinha e Domínios Ultramarinos,212,243,79_2628,INSTITUTION,31
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,872,80,3,Martinho de Melo e Castro,245,270,79_2628,PERSON,25
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,873,80,6,Junho de 1773,275,288,79_2628,DATE,13
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,874,80,6,20 de Novembro de 1772,329,351,79_2628,DATE,22
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,875,80,4,Brasil,402,408,79_2628,LOCALIZATION,6
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,876,80,4,Iguatemi,440,448,79_2628,LOCALIZATION,8
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,877,80,4,Viamão,460,466,79_2628,LOCALIZATION,6
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,878,80,1,brigadeiro,540,550,79_2628,ROLE,10
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,879,80,3,José Custódio de Sá e Faria,551,578,79_2628,PERSON,27
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,880,80,1,Rei,628,631,79_2628,ROLE,3
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,881,81,6,"1736, Setembro, 05",7,25,80_4862,DATE,18
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,882,81,4,Bahia,27,32,80_4862,LOCALIZATION,5
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,883,81,5,CARTA,33,38,80_4862,TYPE,5
WSZYSTKIE,Rafael - wszystko.mex,WSZYSTKIE/Rafael - wszystko.mex,884,81,4,Bahia,62,67,80_4862,LOCALIZATION,5
